File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Execution time,PETSc Result
FEM_3D_thermal1_mtx_k3_cores30_chunks5_cpus6,30,17880x17880,17880x3,0.0292182,0.000825859,0.000712421,0.0110986,same,0.000900369,0.00070713,0.0321025,same,0.00106234,0.00609485,0.0165118,same,0.00568815,same
FEM_3D_thermal1_mtx_k3_cores30_chunks6_cpus5,30,17880x17880,17880x3,0.0329223,0.00121853,0.000797295,0.0127677,same,0.00102774,0.000802308,0.0360821,same,0.00145651,0.00672379,0.0171751,same,0.00550711,same
FEM_3D_thermal1_mtx_k3_cores32_chunks2_cpus16,32,17880x17880,17880x3,0.0329484,0.00170456,0.00074872,0.0133367,same,0.000934009,0.000750367,0.0362943,same,0.00190906,0.00665469,0.017119,same,0.00542159,same
FEM_3D_thermal1_mtx_k3_cores32_chunks4_cpus8,32,17880x17880,17880x3,0.033703,0.00140499,0.00074892,0.0129436,same,0.000986743,0.00074944,0.0359363,same,0.00142501,0.00664336,0.0176492,same,0.00518864,same
FEM_3D_thermal1_mtx_k3_cores33_chunks3_cpus11,33,17880x17880,17880x3,0.0305823,0.000816267,0.000671888,0.0113088,same,0.000792227,0.000642938,0.0328154,same,0.00109966,0.00607054,0.0164877,same,0.00511335,same
FEM_3D_thermal1_mtx_k3_cores35_chunks5_cpus7,35,17880x17880,17880x3,0.030632,0.00180117,0.000679969,0.0145211,same,0.000873928,0.000692927,0.0367706,same,0.00232195,0.00654568,0.0180498,same,0.00619848,same
FEM_3D_thermal1_mtx_k3_cores36_chunks3_cpus12,36,17880x17880,17880x3,0.0307174,0.00140641,0.000615866,0.0121841,same,0.000938504,0.000612784,0.0341418,same,0.0011971,0.00616634,0.0169303,same,0.0061497,same
FEM_3D_thermal1_mtx_k3_cores36_chunks4_cpus9,36,17880x17880,17880x3,0.0293128,0.0013126,0.000614258,0.0118013,same,0.000700128,0.000568178,0.0305403,same,0.00128305,0.00604976,0.0155514,same,0.00716657,same
FEM_3D_thermal1_mtx_k3_cores36_chunks6_cpus6,36,17880x17880,17880x3,0.032359,0.0015725,0.000627803,0.0129414,same,0.000849864,0.000657671,0.0357033,same,0.00142062,0.00617188,0.0166413,same,0.00759248,same
FEM_3D_thermal1_mtx_k3_cores39_chunks3_cpus13,39,17880x17880,17880x3,0.0372742,0.00148234,0.000583202,0.012442,same,0.000736753,0.000566259,0.0344612,same,0.00127343,0.00618907,0.0166293,same,0.00464596,same
FEM_3D_thermal1_mtx_k3_cores3_chunks1_cpus3,3,17880x17880,17880x3,0.025524,0.000872041,0.00607353,0.0153808,same,0.000178921,0.00618529,0.0136801,same,0.00189474,0.0095055,0.0178274,same,0.00903803,same
FEM_3D_thermal1_mtx_k3_cores40_chunks4_cpus10,40,17880x17880,17880x3,0.0294747,0.00131556,0.000533982,0.0128846,same,0.000651697,0.000561593,0.0325119,same,0.00141381,0.00596514,0.015159,same,0.00662613,same
FEM_3D_thermal1_mtx_k3_cores40_chunks5_cpus8,40,17880x17880,17880x3,0.0315825,0.00258548,0.000609366,0.0153747,same,0.000729069,0.000600546,0.0357294,same,0.0029843,0.00667672,0.0185592,same,0.00662645,same
FEM_3D_thermal1_mtx_k3_cores42_chunks3_cpus14,42,17880x17880,17880x3,0.0324449,0.00123319,0.000553179,0.0122041,same,0.000716877,0.000547192,0.035216,same,0.00139484,0.00624963,0.0164861,same,0.00819109,same
FEM_3D_thermal1_mtx_k3_cores42_chunks6_cpus7,42,17880x17880,17880x3,0.0343638,0.00156721,0.000554654,0.012793,same,0.000686312,0.000547772,0.0357046,same,0.00154919,0.00627519,0.0172171,same,0.00774413,same
FEM_3D_thermal1_mtx_k3_cores44_chunks4_cpus11,44,17880x17880,17880x3,0.030574,0.00159969,0.00051609,0.0122539,same,0.000619451,0.000483361,0.03398,same,0.00111078,0.0059636,0.0164144,same,0.0085021,same
FEM_3D_thermal1_mtx_k3_cores45_chunks3_cpus15,45,17880x17880,17880x3,0.0329298,0.00121293,0.000540317,0.0121716,same,0.000709459,0.000534878,0.0368641,same,0.00146875,0.00649524,0.0169791,same,0.00744977,same
FEM_3D_thermal1_mtx_k3_cores45_chunks5_cpus9,45,17880x17880,17880x3,0.0295228,0.000937097,0.000487192,0.0128468,same,0.000630113,0.000485843,0.032502,same,0.00108443,0.00580786,0.0167163,same,0.00475772,same
FEM_3D_thermal1_mtx_k3_cores48_chunks3_cpus16,48,17880x17880,17880x3,0.0329978,0.00178037,0.000507002,0.01292,same,0.000647685,0.000500165,0.0370412,same,0.00167555,0.00646125,0.0169401,same,0.00885013,same
FEM_3D_thermal1_mtx_k3_cores48_chunks4_cpus12,48,17880x17880,17880x3,0.0305561,0.00139489,0.000469588,0.0122215,same,0.000570462,0.00046362,0.0343156,same,0.00116711,0.00601362,0.0162883,same,0.00787327,same
FEM_3D_thermal1_mtx_k3_cores48_chunks6_cpus8,48,17880x17880,17880x3,0.0338766,0.001308,0.000504431,0.0127815,same,0.000673056,0.000500587,0.0370117,same,0.00139092,0.00645639,0.0178744,same,0.00861054,same
FEM_3D_thermal1_mtx_k3_cores4_chunks1_cpus4,4,17880x17880,17880x3,0.0255475,0.00140133,0.00455032,0.0149007,same,0.00483531,0.00464592,0.025996,same,0.0017061,0.0083495,0.0163892,same,0.00736237,same
FEM_3D_thermal1_mtx_k3_cores4_chunks2_cpus2,4,17880x17880,17880x3,0.0258282,0.00149772,0.00453191,0.014613,same,0.00481177,0.00463646,0.0261015,same,0.00172843,0.00830831,0.0164532,same,0.00873157,same
FEM_3D_thermal1_mtx_k3_cores50_chunks5_cpus10,50,17880x17880,17880x3,0.0294095,0.000822643,0.000435127,0.01237,same,0.000542123,0.000424282,0.0329487,same,0.00129511,0.00581867,0.0158487,same,0.00505861,same
FEM_3D_thermal1_mtx_k3_cores52_chunks4_cpus13,52,17880x17880,17880x3,0.0336732,0.00153496,0.000448105,0.0124543,same,0.000536786,0.000426136,0.0352257,same,0.00136045,0.00610212,0.0169638,same,0.00890514,same
FEM_3D_thermal1_mtx_k3_cores54_chunks6_cpus9,54,17880x17880,17880x3,0.0293565,0.00145793,0.000402596,0.0130201,same,0.000487499,0.000413054,0.0339502,same,0.00168936,0.00574494,0.0158729,same,0.0070796,same
FEM_3D_thermal1_mtx_k3_cores55_chunks5_cpus11,55,17880x17880,17880x3,0.0305447,0.00197437,0.000405472,0.0138673,same,0.000519053,0.000385838,0.0335632,same,0.000977133,0.00586627,0.016347,same,0.00772546,same
FEM_3D_thermal1_mtx_k3_cores56_chunks4_cpus14,56,17880x17880,17880x3,0.0332229,0.00145513,0.000422526,0.0128069,same,0.000597153,0.000410545,0.0359944,same,0.00142162,0.00616804,0.0169335,same,0.00702463,same
FEM_3D_thermal1_mtx_k3_cores5_chunks1_cpus5,5,17880x17880,17880x3,0.0271738,0.0015261,0.00386258,0.0145435,same,0.00389773,0.0037218,0.0266397,same,0.00224024,0.00795175,0.0169423,same,0.0067374,same
FEM_3D_thermal1_mtx_k3_cores60_chunks4_cpus15,60,17880x17880,17880x3,0.0329484,0.00147233,0.00041039,0.012448,same,0.000572987,0.000389599,0.0369394,same,0.00149694,0.00637933,0.016977,same,0.00873236,same
FEM_3D_thermal1_mtx_k3_cores60_chunks5_cpus12,60,17880x17880,17880x3,0.0321004,0.0010764,0.000389751,0.0132384,same,0.000504708,0.000368483,0.0343481,same,0.00125162,0.00596356,0.0163148,same,0.00634404,same
FEM_3D_thermal1_mtx_k3_cores60_chunks6_cpus10,60,17880x17880,17880x3,0.0293682,0.00128296,0.000377414,0.0130482,same,0.000458616,0.000368012,0.0332082,same,0.00137971,0.00580232,0.0156253,same,0.00672682,same
FEM_3D_thermal1_mtx_k3_cores64_chunks4_cpus16,64,17880x17880,17880x3,0.0331957,0.00274603,0.000386653,0.0162578,same,0.000542971,0.000375901,0.0380248,same,0.00179244,0.00635983,0.0177954,same,0.00690559,same
FEM_3D_thermal1_mtx_k3_cores65_chunks5_cpus13,65,17880x17880,17880x3,0.0316074,0.00270647,0.000366773,0.0160939,same,0.000451978,0.000341286,0.0354997,same,0.00179861,0.00605791,0.0222038,same,0.00576816,same
FEM_3D_thermal1_mtx_k3_cores66_chunks6_cpus11,66,17880x17880,17880x3,0.0304501,0.00304022,0.000343424,0.0153767,same,0.000438555,0.000323049,0.0344774,same,0.00151361,0.00583296,0.0169265,same,0.00643323,same
FEM_3D_thermal1_mtx_k3_cores6_chunks1_cpus6,6,17880x17880,17880x3,0.0273935,0.00123579,0.00331831,0.0140602,same,0.00348586,0.00330845,0.0279054,same,0.00218152,0.00764346,0.0166781,same,0.006723,same
FEM_3D_thermal1_mtx_k3_cores6_chunks2_cpus3,6,17880x17880,17880x3,0.0272962,0.00139743,0.00325483,0.0135746,same,0.00348213,0.00330247,0.0279069,same,0.00220827,0.00754896,0.016457,same,0.00719222,same
FEM_3D_thermal1_mtx_k3_cores6_chunks3_cpus2,6,17880x17880,17880x3,0.0272731,0.00126644,0.00324703,0.0137291,same,0.00356857,0.00337,0.0283971,same,0.00161419,0.00782047,0.0168411,same,0.00631709,same
FEM_3D_thermal1_mtx_k3_cores70_chunks5_cpus14,70,17880x17880,17880x3,0.0329061,0.00277501,0.000338657,0.0163546,same,0.000472804,0.000332649,0.0365036,same,0.00190407,0.00614207,0.0175784,same,0.00754355,same
FEM_3D_thermal1_mtx_k3_cores72_chunks6_cpus12,72,17880x17880,17880x3,0.0304825,0.0032466,0.000322069,0.0174331,same,0.000422323,0.000310861,0.0359603,same,0.00204218,0.00588807,0.0174097,same,,different
FEM_3D_thermal1_mtx_k3_cores75_chunks5_cpus15,75,17880x17880,17880x3,0.0329414,0.00316636,0.000335125,0.0175776,same,0.000467684,0.000322718,0.0387956,same,0.00213683,0.00637795,0.0182361,same,,different
FEM_3D_thermal1_mtx_k3_cores78_chunks6_cpus13,78,17880x17880,17880x3,0.0318119,0.00344512,0.000303472,0.0168149,same,0.000395544,0.000284455,0.0363534,same,0.00138568,0.00600149,0.0174129,same,,different
FEM_3D_thermal1_mtx_k3_cores7_chunks1_cpus7,7,17880x17880,17880x3,0.0283363,0.00132032,0.0028443,0.0138178,same,0.003022,0.00283964,0.028329,same,0.00204284,0.00739015,0.016787,same,0.00671893,same
FEM_3D_thermal1_mtx_k3_cores80_chunks5_cpus16,80,17880x17880,17880x3,0.032918,0.00327441,0.000310613,0.0174962,same,0.000418756,0.0003009,0.0389138,same,0.0023667,0.00632158,0.0191127,same,,different
FEM_3D_thermal1_mtx_k3_cores84_chunks6_cpus14,84,17880x17880,17880x3,0.0316626,0.00342703,0.000283636,0.0169148,same,0.000386514,0.000275678,0.03776,same,0.00160047,0.00605501,0.0178891,same,,different
FEM_3D_thermal1_mtx_k3_cores8_chunks1_cpus8,8,17880x17880,17880x3,0.028213,0.00123534,0.00252805,0.0130137,same,0.00279767,0.00261149,0.0293279,same,0.00226938,0.00723614,0.0165597,same,0.00724597,same
FEM_3D_thermal1_mtx_k3_cores8_chunks2_cpus4,8,17880x17880,17880x3,0.0284399,0.00132731,0.00253653,0.0136071,same,0.00275614,0.00257169,0.0291807,same,0.00216627,0.0072716,0.0163165,same,0.00737172,same
FEM_3D_thermal1_mtx_k3_cores8_chunks4_cpus2,8,17880x17880,17880x3,0.0282879,0.00144826,0.00251685,0.0136664,same,0.00277082,0.00256876,0.029726,same,0.00201596,0.00759533,0.0174578,same,0.00848993,same
FEM_3D_thermal1_mtx_k3_cores90_chunks6_cpus15,90,17880x17880,17880x3,0.0329043,0.00399206,0.000275068,0.0179658,same,0.000382022,0.000268123,0.0394437,same,0.00174826,0.00631328,0.018084,same,,different
FEM_3D_thermal1_mtx_k3_cores96_chunks6_cpus16,96,17880x17880,17880x3,0.0329388,0.00413514,0.000260088,0.0190984,same,0.000406846,0.00025149,0.0397022,same,0.00167388,0.00627286,0.0184628,same,,different
FEM_3D_thermal1_mtx_k3_cores9_chunks1_cpus9,9,17880x17880,17880x3,0.0293556,0.00122942,0.00231111,0.013291,same,0.00246374,0.00227001,0.0296613,same,0.00192808,0.00726175,0.0169824,same,0.00640613,same
FEM_3D_thermal1_mtx_k3_cores9_chunks3_cpus3,9,17880x17880,17880x3,0.0294008,0.00169625,0.00232402,0.0141396,same,0.0024967,0.00227512,0.0293315,same,0.00176174,0.00716088,0.0166947,same,0.00898043,same
mac_econ_fwd500_mtx_k3_cores10_chunks1_cpus10,10,206500x206500,206500x3,0.121179,0.00210463,0.0083491,0.114812,same,0.0110495,0.00873481,0.19536,same,0.0114718,0.0241405,0.146491,same,0.00950581,same
mac_econ_fwd500_mtx_k3_cores10_chunks2_cpus5,10,206500x206500,206500x3,0.129915,0.00235747,0.00838122,0.147419,same,0.0110072,0.00872248,0.218701,same,0.0116757,0.02403,0.172029,same,0.00608671,same
mac_econ_fwd500_mtx_k3_cores10_chunks5_cpus2,10,206500x206500,206500x3,0.121513,0.00275041,0.00834304,0.115087,same,0.0109714,0.00869112,0.194459,same,0.0113807,0.0241656,0.145795,same,0.00833043,same
mac_econ_fwd500_mtx_k3_cores11_chunks1_cpus11,11,206500x206500,206500x3,0.126437,0.00253041,0.00792316,0.119494,same,0.0101959,0.00791167,0.198918,same,0.0107696,0.0241143,0.150977,same,0.00885817,same
mac_econ_fwd500_mtx_k3_cores12_chunks1_cpus12,12,206500x206500,206500x3,0.126015,0.00421778,0.00751747,0.117986,same,0.00982041,0.00751333,0.202357,same,0.0106386,0.0244478,0.150372,same,0.0071964,same
mac_econ_fwd500_mtx_k3_cores12_chunks2_cpus6,12,206500x206500,206500x3,0.126005,0.00209138,0.00750967,0.118777,same,0.00989972,0.0075287,0.202537,same,0.0106682,0.0242706,0.150454,same,0.00891993,same
mac_econ_fwd500_mtx_k3_cores12_chunks3_cpus4,12,206500x206500,206500x3,0.128371,0.00371591,0.00756383,0.116009,same,0.00985157,0.00751036,0.202548,same,0.0106526,0.0244352,0.150318,same,0.0091035,same
mac_econ_fwd500_mtx_k3_cores12_chunks4_cpus3,12,206500x206500,206500x3,0.125963,0.00272275,0.00760631,0.118584,same,0.00987752,0.00758255,0.203735,same,0.0111426,0.0242768,0.151253,same,0.00849641,same
mac_econ_fwd500_mtx_k3_cores12_chunks6_cpus2,12,206500x206500,206500x3,0.126245,0.00395646,0.00753461,0.117499,same,0.00983261,0.00751062,0.202899,same,0.0103599,0.0245999,0.153147,same,0.00919867,same
mac_econ_fwd500_mtx_k3_cores13_chunks1_cpus13,13,206500x206500,206500x3,0.131536,0.00370015,0.00724613,0.120963,same,0.00946015,0.00695559,0.208073,same,0.0105009,0.0246911,0.155216,same,0.00903191,same
mac_econ_fwd500_mtx_k3_cores14_chunks1_cpus14,14,206500x206500,206500x3,0.1342,0.00427033,0.00701124,0.122652,same,0.00958096,0.00697335,0.218038,same,0.010713,0.0248176,0.155421,same,0.00894822,same
mac_econ_fwd500_mtx_k3_cores14_chunks2_cpus7,14,206500x206500,206500x3,0.131834,0.00226411,0.00722698,0.1261,same,0.00937226,0.00695379,0.221667,same,0.0107731,0.0247047,0.159914,same,0.00963514,same
mac_econ_fwd500_mtx_k3_cores15_chunks1_cpus15,15,206500x206500,206500x3,0.136036,0.00400582,0.00697114,0.125008,same,0.00890075,0.00649363,0.219969,same,0.0111423,0.0252684,0.160464,same,0.00846692,same
mac_econ_fwd500_mtx_k3_cores15_chunks3_cpus5,15,206500x206500,206500x3,0.136107,0.00421379,0.00696452,0.125516,same,0.00888889,0.00649639,0.220174,same,0.010993,0.0254413,0.160609,same,0.010012,same
mac_econ_fwd500_mtx_k3_cores15_chunks5_cpus3,15,206500x206500,206500x3,0.139802,0.00351425,0.00696252,0.122978,same,0.00890329,0.00649059,0.21983,same,0.0105654,0.0255078,0.16098,same,0.00821818,same
mac_econ_fwd500_mtx_k3_cores16_chunks1_cpus16,16,206500x206500,206500x3,0.139386,0.0034734,0.00671902,0.127858,same,0.00846745,0.00605495,0.219772,same,0.0105024,0.0250337,0.16099,same,0.00785538,same
mac_econ_fwd500_mtx_k3_cores16_chunks2_cpus8,16,206500x206500,206500x3,0.13594,0.00191336,0.00669845,0.124845,same,0.00840122,0.00604515,0.220295,same,0.0110209,0.0250089,0.160955,same,0.00852069,same
mac_econ_fwd500_mtx_k3_cores16_chunks4_cpus4,16,206500x206500,206500x3,0.136262,0.00213903,0.00667786,0.126569,same,0.00856559,0.00605165,0.2199,same,0.0112452,0.0250154,0.161164,same,0.00871928,same
mac_econ_fwd500_mtx_k3_cores18_chunks2_cpus9,18,206500x206500,206500x3,0.144806,0.00666802,0.00713445,0.128661,same,0.00744814,0.00494819,0.270704,same,0.037247,0.0242719,0.184409,same,0.00905122,same
mac_econ_fwd500_mtx_k3_cores18_chunks3_cpus6,18,206500x206500,206500x3,0.121358,0.00190122,0.00524975,0.112214,same,0.00673012,0.00468335,0.194846,same,0.0116372,0.0216249,0.143286,same,0.00609195,same
mac_econ_fwd500_mtx_k3_cores18_chunks6_cpus3,18,206500x206500,206500x3,0.123519,0.00405389,0.00532355,0.109671,same,0.00675465,0.00467804,0.196219,same,0.0116338,0.0215593,0.142761,same,0.00662785,same
mac_econ_fwd500_mtx_k3_cores20_chunks2_cpus10,20,206500x206500,206500x3,0.121823,0.0037852,0.00496329,0.111639,same,0.00648132,0.00434586,0.198609,same,0.0121742,0.0217036,0.142421,same,0.00850015,same
mac_econ_fwd500_mtx_k3_cores20_chunks4_cpus5,20,206500x206500,206500x3,0.121493,0.00203006,0.0049891,0.110853,same,0.00644892,0.00434672,0.1998,same,0.0116972,0.0218816,0.143988,same,0.00642316,same
mac_econ_fwd500_mtx_k3_cores20_chunks5_cpus4,20,206500x206500,206500x3,0.121773,0.00220418,0.00500214,0.111003,same,0.00643781,0.00434937,0.199405,same,0.0117856,0.0216795,0.145882,same,0.00631115,same
mac_econ_fwd500_mtx_k3_cores21_chunks3_cpus7,21,206500x206500,206500x3,0.126454,0.00417688,0.00514302,0.11965,same,0.0063601,0.00421292,0.205904,same,0.0296284,0.0222591,0.154063,same,0.00703669,same
mac_econ_fwd500_mtx_k3_cores22_chunks2_cpus11,22,206500x206500,206500x3,0.126421,0.00239882,0.00479902,0.11608,same,0.00617541,0.00395411,0.204171,same,0.0124055,0.0222678,0.148425,same,0.00693436,same
mac_econ_fwd500_mtx_k3_cores24_chunks2_cpus12,24,206500x206500,206500x3,0.126548,0.00391973,0.00464303,0.115129,same,0.0059148,0.00374826,0.207895,same,0.0125515,0.0220094,0.147722,same,0.00700568,same
mac_econ_fwd500_mtx_k3_cores24_chunks3_cpus8,24,206500x206500,206500x3,0.127445,0.00432581,0.00458287,0.11226,same,0.00605686,0.00375303,0.208611,same,0.0122709,0.0221005,0.146614,same,0.00684297,same
mac_econ_fwd500_mtx_k3_cores24_chunks4_cpus6,24,206500x206500,206500x3,0.126799,0.00356439,0.00469262,0.11403,same,0.00586842,0.00374928,0.209623,same,0.0125504,0.0220893,0.147772,same,0.00611968,same
mac_econ_fwd500_mtx_k3_cores24_chunks6_cpus4,24,206500x206500,206500x3,0.126709,0.00349005,0.00464179,0.114577,same,0.00586003,0.00376347,0.209376,same,0.0122005,0.0221835,0.146898,same,0.00593754,same
mac_econ_fwd500_mtx_k3_cores25_chunks5_cpus5,25,206500x206500,206500x3,0.131138,0.00414817,0.00466098,0.121547,same,0.00583725,0.00360408,0.214383,same,0.0168654,0.022348,0.153849,same,0.007584,same
mac_econ_fwd500_mtx_k3_cores26_chunks2_cpus13,26,206500x206500,206500x3,0.138402,0.00312605,0.00455909,0.119505,same,0.00575791,0.00350317,0.214237,same,0.0126042,0.0223556,0.156301,same,0.00985949,same
mac_econ_fwd500_mtx_k3_cores27_chunks3_cpus9,27,206500x206500,206500x3,0.121755,0.00434408,0.00402389,0.111955,same,0.00518911,0.00311955,0.199527,same,0.0101966,0.0207185,0.142108,same,0.0057029,same
mac_econ_fwd500_mtx_k3_cores28_chunks2_cpus14,28,206500x206500,206500x3,0.131668,0.00226337,0.00446889,0.119079,same,0.00554542,0.00333749,0.218452,same,0.0138541,0.0230302,0.153582,same,0.00633273,same
mac_econ_fwd500_mtx_k3_cores28_chunks4_cpus7,28,206500x206500,206500x3,0.131437,0.00191257,0.0044377,0.118989,same,0.00557649,0.00334936,0.219362,same,0.0128001,0.0225943,0.154041,same,0.00810703,same
mac_econ_fwd500_mtx_k3_cores2_chunks1_cpus2,2,206500x206500,206500x3,0.104723,0.00340284,0.0305588,0.125798,same,0.0129442,0.0384051,0.139206,same,0.0373327,0.0383535,0.143215,same,0.0137961,same
mac_econ_fwd500_mtx_k3_cores30_chunks2_cpus15,30,206500x206500,206500x3,0.136306,0.00239962,0.00446768,0.123899,same,0.00540385,0.0032576,0.227988,same,0.0130082,0.0234624,0.15998,same,0.00859684,same
mac_econ_fwd500_mtx_k3_cores30_chunks3_cpus10,30,206500x206500,206500x3,0.130987,0.00273413,0.00384806,0.110523,same,0.00477097,0.00289731,0.203942,same,0.0105271,0.0207555,0.140692,same,0.00615552,same
mac_econ_fwd500_mtx_k3_cores30_chunks5_cpus6,30,206500x206500,206500x3,0.121933,0.0037653,0.00384777,0.111244,same,0.00496107,0.0028988,0.203629,same,0.0105599,0.0207294,0.141517,same,0.00785281,same
mac_econ_fwd500_mtx_k3_cores30_chunks6_cpus5,30,206500x206500,206500x3,0.17944,0.00446851,0.00441443,0.208887,same,0.00552901,0.00325522,0.316828,same,0.0164968,0.0240943,0.245317,same,0.00614292,same
mac_econ_fwd500_mtx_k3_cores32_chunks2_cpus16,32,206500x206500,206500x3,0.136735,0.00415932,0.0043426,0.126257,same,0.00526416,0.0030238,0.227895,same,0.0136348,0.0231847,0.158771,same,0.00640573,same
mac_econ_fwd500_mtx_k3_cores32_chunks4_cpus8,32,206500x206500,206500x3,0.135965,0.00202649,0.00438723,0.123024,same,0.00527374,0.00302039,0.227848,same,0.0134526,0.0233077,0.158469,same,0.00653426,same
mac_econ_fwd500_mtx_k3_cores33_chunks3_cpus11,33,206500x206500,206500x3,0.126294,0.00166799,0.00376543,0.115665,same,0.00481818,0.0026376,0.209216,same,0.010828,0.0210892,0.147811,same,0.00665498,same
mac_econ_fwd500_mtx_k3_cores35_chunks5_cpus7,35,206500x206500,206500x3,0.13031,0.0103906,0.00381404,0.130102,same,0.00456549,0.00260401,0.21462,same,0.0165115,0.021649,0.147467,same,0.00769175,same
mac_econ_fwd500_mtx_k3_cores36_chunks3_cpus12,36,206500x206500,206500x3,0.126183,0.00209707,0.00368625,0.116235,same,0.00453232,0.00250571,0.215451,same,0.0112788,0.0214225,0.148111,same,0.00596152,same
mac_econ_fwd500_mtx_k3_cores36_chunks4_cpus9,36,206500x206500,206500x3,0.121183,0.00298061,0.00338274,0.11033,same,0.00431535,0.00234132,0.202973,same,0.00961824,0.0201539,0.142529,same,0.00577188,same
mac_econ_fwd500_mtx_k3_cores36_chunks6_cpus6,36,206500x206500,206500x3,0.126262,0.00421379,0.00372443,0.115524,same,0.00460755,0.00250187,0.214396,same,0.0114967,0.0213311,0.146811,same,0.00824678,same
mac_econ_fwd500_mtx_k3_cores39_chunks3_cpus13,39,206500x206500,206500x3,0.132919,0.00422431,0.00364839,0.116226,same,0.00451666,0.00231588,0.222296,same,0.0113198,0.0216266,0.15103,same,0.00676566,same
mac_econ_fwd500_mtx_k3_cores3_chunks1_cpus3,3,206500x206500,206500x3,0.105989,0.00524727,0.021164,0.116775,same,0.00288134,0.0263729,0.118673,same,0.0175787,0.03168,0.136835,same,0.0119668,same
mac_econ_fwd500_mtx_k3_cores40_chunks4_cpus10,40,206500x206500,206500x3,0.122273,0.00169026,0.00331186,0.110397,same,0.00422023,0.0021793,0.20925,same,0.00999094,0.0203004,0.143865,same,0.0073646,same
mac_econ_fwd500_mtx_k3_cores40_chunks5_cpus8,40,206500x206500,206500x3,0.133291,0.0088778,0.00379068,0.130136,same,0.00443244,0.00236187,0.227073,same,0.0161636,0.0228312,0.155093,same,0.00686602,same
mac_econ_fwd500_mtx_k3_cores42_chunks3_cpus14,42,206500x206500,206500x3,0.131215,0.00323665,0.00362691,0.11811,same,0.00440627,0.00222385,0.225404,same,0.012044,0.0220928,0.152428,same,0.00879778,same
mac_econ_fwd500_mtx_k3_cores42_chunks6_cpus7,42,206500x206500,206500x3,0.131434,0.00321357,0.0035968,0.116946,same,0.00428574,0.00223654,0.226668,same,0.0129179,0.0221806,0.161191,same,0.00741859,same
mac_econ_fwd500_mtx_k3_cores44_chunks4_cpus11,44,206500x206500,206500x3,0.126405,0.00383641,0.00325117,0.113832,same,0.00400514,0.00199099,0.216621,same,0.0104558,0.0206688,0.146081,same,0.00746659,same
mac_econ_fwd500_mtx_k3_cores45_chunks3_cpus15,45,206500x206500,206500x3,0.137042,0.00410447,0.00360731,0.121593,same,0.00431062,0.00217145,0.236478,same,0.0127703,0.0228151,0.156904,same,0.00762266,same
mac_econ_fwd500_mtx_k3_cores45_chunks5_cpus9,45,206500x206500,206500x3,0.121893,0.00353483,0.00302939,0.110757,same,0.00375268,0.00186864,0.206763,same,0.00949977,0.0198387,0.14032,same,0.00815036,same
mac_econ_fwd500_mtx_k3_cores48_chunks3_cpus16,48,206500x206500,206500x3,0.135925,0.00419697,0.00359566,0.12221,same,0.00410808,0.002016,0.237499,same,0.0130979,0.0226103,0.157371,same,0.00707293,same
mac_econ_fwd500_mtx_k3_cores48_chunks4_cpus12,48,206500x206500,206500x3,0.126106,0.00160707,0.00320548,0.113599,same,0.00393671,0.00187388,0.220548,same,0.0115807,0.0209122,0.146773,same,0.00713547,same
mac_econ_fwd500_mtx_k3_cores48_chunks6_cpus8,48,206500x206500,206500x3,0.135958,0.00216554,0.00357507,0.12325,same,0.0040727,0.0020168,0.237959,same,0.0206554,0.0230194,0.16077,same,0.0082157,same
mac_econ_fwd500_mtx_k3_cores4_chunks1_cpus4,4,206500x206500,206500x3,0.106239,0.00415988,0.0161826,0.110879,same,0.0208172,0.0192434,0.167351,same,0.0152274,0.0278364,0.134467,same,0.00847918,same
mac_econ_fwd500_mtx_k3_cores4_chunks2_cpus2,4,206500x206500,206500x3,0.106976,0.00392589,0.0163034,0.108428,same,0.0208666,0.0192825,0.171073,same,0.0149285,0.0277544,0.133143,same,0.00973251,same
mac_econ_fwd500_mtx_k3_cores50_chunks5_cpus10,50,206500x206500,206500x3,0.123027,0.00360616,0.00298039,0.108471,same,0.00353303,0.00173804,0.212964,same,0.010951,0.0204685,0.140106,same,0.00678202,same
mac_econ_fwd500_mtx_k3_cores52_chunks4_cpus13,52,206500x206500,206500x3,0.13222,0.0030124,0.00318859,0.118481,same,0.00377777,0.00172909,0.228079,same,0.0108727,0.021204,0.151116,same,0.00587738,same
mac_econ_fwd500_mtx_k3_cores54_chunks6_cpus9,54,206500x206500,206500x3,0.121862,0.00224527,0.00281355,0.110973,same,0.00334199,0.00155635,0.211952,same,0.00901382,0.0196055,0.140923,same,0.00577576,same
mac_econ_fwd500_mtx_k3_cores55_chunks5_cpus11,55,206500x206500,206500x3,0.126092,0.00226831,0.00295987,0.115807,same,0.00351433,0.00160802,0.221858,same,0.0103018,0.0203436,0.147203,same,0.00791172,same
mac_econ_fwd500_mtx_k3_cores56_chunks4_cpus14,56,206500x206500,206500x3,0.133133,0.00296764,0.00315773,0.11478,same,0.00386655,0.00168456,0.233521,same,0.0121715,0.0217035,0.152679,same,0.00590612,same
