File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Setup time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Setup time,PETSc Execution time,PETSc Conversion time,PETSc Result
cop20k_A_mtx_k6_cores4_chunks1_cpus4,4,121192x121192,121192x6,0.327761,0.0973375,0.0311664,0.0602681,0.146898,same,0.0295542,0.0892455,0.226203,same,0.0118146,0.0758853,0.142932,same,2.4335,0.156654,0.576359,same
cop20k_A_mtx_k6_cores4_chunks2_cpus2,4,121192x121192,121192x6,0.332281,0.0983807,0.0320516,0.0605128,0.147965,same,0.0295582,0.0893407,0.22659,same,0.0118272,0.0758998,0.142704,same,2.40393,0.154385,0.556729,same
cop20k_A_mtx_k6_cores50_chunks5_cpus10,50,121192x121192,121192x6,0.372323,0.145699,0.00855239,0.00752401,0.0800832,same,0.0100956,0.00746599,0.455519,same,0.0109118,0.0404199,0.116221,same,1.79342,0.0217486,0.674879,same
cop20k_A_mtx_k6_cores52_chunks4_cpus13,52,121192x121192,121192x6,0.398324,0.157113,0.00953532,0.00792169,0.0860984,same,0.0101322,0.00743494,0.476117,same,0.0117725,0.041458,0.125034,same,1.93678,0.0265722,0.70275,same
cop20k_A_mtx_k6_cores54_chunks6_cpus9,54,121192x121192,121192x6,0.373245,0.146625,0.00909178,0.00692367,0.0793678,same,0.00916505,0.00665267,0.437185,same,0.00976799,0.040033,0.121372,same,1.7789,0.0247049,0.664624,same
cop20k_A_mtx_k6_cores55_chunks5_cpus11,55,121192x121192,121192x6,0.3854,0.146259,0.00887922,0.0072058,0.0825985,same,0.00947537,0.00687706,0.464657,same,0.0103941,0.0407408,0.120238,same,1.84457,0.0236383,0.665575,same
cop20k_A_mtx_k6_cores56_chunks4_cpus14,56,121192x121192,121192x6,0.400263,0.161719,0.00884818,0.00766191,0.0842797,same,0.00978277,0.00711189,0.490272,same,0.0147269,0.0416291,0.123961,same,1.94128,0.0240813,0.696752,same
cop20k_A_mtx_k6_cores5_chunks1_cpus5,5,121192x121192,121192x6,0.347034,0.103131,0.0464338,0.0506228,0.15619,same,0.0127964,0.0781725,0.173225,same,0.0111428,0.0705551,0.143424,same,2.41211,0.138674,0.591701,same
cop20k_A_mtx_k6_cores60_chunks4_cpus15,60,121192x121192,121192x6,0.410202,0.167529,0.00904246,0.00761204,0.0872138,same,0.00981965,0.00692715,0.510934,same,0.0151718,0.0429181,0.129529,same,1.96625,0.0241709,0.745596,same
cop20k_A_mtx_k6_cores60_chunks5_cpus12,60,121192x121192,121192x6,0.387259,0.149537,0.00800894,0.00708793,0.0812399,same,0.00899948,0.00643033,0.474611,same,0.0119742,0.0411483,0.12041,same,1.83834,0.0201046,0.672156,same
cop20k_A_mtx_k6_cores60_chunks6_cpus10,60,121192x121192,121192x6,0.370821,0.161456,0.00816055,0.00657707,0.0775955,same,0.00861417,0.00617284,0.456843,same,0.0107511,0.039616,0.115309,same,1.75633,0.0213048,0.644325,same
cop20k_A_mtx_k6_cores64_chunks4_cpus16,64,121192x121192,121192x6,0.410792,0.323908,0.0126371,0.00730394,0.0949379,same,0.00906924,0.00635604,0.500607,same,0.0136321,0.0411385,0.126615,same,1.96395,0.0235592,0.717302,same
cop20k_A_mtx_k6_cores65_chunks5_cpus13,65,121192x121192,121192x6,0.400067,0.31333,0.0131196,0.00668255,0.0930442,same,0.00856484,0.00587288,0.473966,same,0.0194659,0.0388116,0.122991,same,1.89535,0.0210124,0.710325,same
cop20k_A_mtx_k6_cores66_chunks6_cpus11,66,121192x121192,121192x6,0.384906,0.302182,0.0122276,0.00628995,0.0906915,same,0.00810787,0.00554046,0.453571,same,0.0189428,0.0373895,0.118203,same,1.81686,0.0215827,0.67028,same
cop20k_A_mtx_k6_cores6_chunks1_cpus6,6,121192x121192,121192x6,0.349435,0.103219,0.0487323,0.0438087,0.15451,same,0.00459569,0.0705513,0.134561,same,0.0109822,0.0652587,0.134997,same,2.34977,0.124845,0.595395,same
cop20k_A_mtx_k6_cores6_chunks2_cpus3,6,121192x121192,121192x6,0.349851,0.109085,0.0477816,0.0493025,0.161864,same,0.00265505,0.0761577,0.144024,same,0.0143159,0.071921,0.13761,same,2.46266,0.120508,0.596421,same
cop20k_A_mtx_k6_cores6_chunks3_cpus2,6,121192x121192,121192x6,0.348806,0.103605,0.0478209,0.0438737,0.150995,same,0.00388453,0.0707818,0.134017,same,0.0110538,0.0656476,0.135231,same,2.34599,0.1234,0.587713,same
cop20k_A_mtx_k6_cores70_chunks5_cpus14,70,121192x121192,121192x6,0.401369,0.327738,0.0128554,0.0064975,0.0937392,same,0.00840698,0.0056473,0.488279,same,0.0122554,0.0391964,0.122988,same,1.88645,0.0199266,0.710942,same
cop20k_A_mtx_k6_cores72_chunks6_cpus12,72,121192x121192,121192x6,0.384336,0.329721,0.0117338,0.00607819,0.0895868,same,0.00802219,0.00532919,0.473122,same,0.0116114,0.0377288,0.117049,same,1.83062,0.018964,0.667309,same
cop20k_A_mtx_k6_cores75_chunks5_cpus15,75,121192x121192,121192x6,0.411856,0.358251,0.0131953,0.00647168,0.0949958,same,0.00814539,0.00541864,0.50383,same,0.0138205,0.0404915,0.126662,same,1.9596,0.0212824,0.740322,same
cop20k_A_mtx_k6_cores78_chunks6_cpus13,78,121192x121192,121192x6,0.399538,0.344377,0.0124319,0.0059045,0.0937938,same,0.00760964,0.00491717,0.479144,same,0.019516,0.03813,0.122613,same,1.89967,0.0214439,0.704048,same
cop20k_A_mtx_k6_cores7_chunks1_cpus7,7,121192x121192,121192x6,0.358913,0.107394,0.0436957,0.0388578,0.143457,same,0.0538911,0.0516344,0.424227,same,0.0102459,0.0642111,0.136989,same,2.304,0.111094,0.613624,same
cop20k_A_mtx_k6_cores80_chunks5_cpus16,80,121192x121192,121192x6,0.411213,0.364724,0.0128795,0.00628174,0.0964735,same,0.00778179,0.00508394,0.50623,same,0.0133194,0.040238,0.127646,same,1.95455,0.0213216,0.730686,same
cop20k_A_mtx_k6_cores84_chunks6_cpus14,84,121192x121192,121192x6,0.398755,0.360365,0.00918967,0.00570565,0.0839738,same,0.00737867,0.00469964,0.488918,same,0.0218889,0.0389109,0.118979,same,1.88325,0.0169364,0.693835,same
cop20k_A_mtx_k6_cores8_chunks1_cpus8,8,121192x121192,121192x6,0.358394,0.108165,0.0375229,0.0349529,0.133916,same,0.0475687,0.0450851,0.426108,same,0.0107928,0.0611285,0.131316,same,2.2189,0.102539,0.635869,same
cop20k_A_mtx_k6_cores8_chunks2_cpus4,8,121192x121192,121192x6,0.361256,0.107736,0.0374026,0.0349659,0.133042,same,0.0496229,0.0471119,0.445024,same,0.0105951,0.0616042,0.137556,same,2.31093,0.111016,0.710901,same
cop20k_A_mtx_k6_cores8_chunks4_cpus2,8,121192x121192,121192x6,0.361267,0.107208,0.0379025,0.0349711,0.133498,same,0.0488112,0.0463262,0.435319,same,0.01055,0.0610264,0.131147,same,2.21594,0.0997657,0.63811,same
cop20k_A_mtx_k6_cores90_chunks6_cpus15,90,121192x121192,121192x6,0.410884,0.394943,0.0131113,0.00573991,0.0954997,same,0.00731826,0.00456984,0.5137,same,0.0134514,0.0400442,0.126077,same,1.94028,0.0190349,0.746963,same
cop20k_A_mtx_k6_cores96_chunks6_cpus16,96,121192x121192,121192x6,0.411335,0.405704,0.0125452,0.00560291,0.0954217,same,0.00690032,0.00416743,0.504363,same,0.0139675,0.039669,0.125708,same,1.9387,0.0151051,0.744665,same
cop20k_A_mtx_k6_cores9_chunks1_cpus9,9,121192x121192,121192x6,0.374332,0.112207,0.0366659,0.0323327,0.134479,same,0.0430128,0.0403777,0.431525,same,0.0102175,0.0595004,0.134565,same,2.281,0.0935139,0.660356,same
cop20k_A_mtx_k6_cores9_chunks3_cpus3,9,121192x121192,121192x6,0.373359,0.110874,0.0360488,0.0319951,0.130936,same,0.0425517,0.0397938,0.429971,same,0.00993531,0.060727,0.139876,same,2.27055,0.0936894,0.685075,same
cop20k_A_mtx_k9_cores10_chunks1_cpus10,10,121192x121192,121192x9,0.550401,0.121159,0.0523333,0.0428383,0.16542,same,0.0621052,0.0585654,0.658747,same,0.0135362,0.0663013,0.150494,same,2.48341,0.120064,0.985972,same
cop20k_A_mtx_k9_cores10_chunks2_cpus5,10,121192x121192,121192x9,0.551725,0.120939,0.0461581,0.0417065,0.153468,same,0.0615483,0.0580413,0.651132,same,0.0136669,0.0671724,0.148558,same,2.41975,0.119429,0.96577,same
cop20k_A_mtx_k9_cores10_chunks5_cpus2,10,121192x121192,121192x9,0.549108,0.125807,0.0453892,0.041483,0.152264,same,0.0624905,0.0589874,0.661067,same,0.0142465,0.0673809,0.14845,same,2.41262,0.117914,0.940098,same
cop20k_A_mtx_k9_cores11_chunks1_cpus11,11,121192x121192,121192x9,0.570038,0.129066,0.0501837,0.0387503,0.16184,same,0.0555938,0.0518022,0.646042,same,0.0142517,0.065168,0.152319,same,2.55962,0.115044,1.09951,same
cop20k_A_mtx_k9_cores12_chunks1_cpus12,12,121192x121192,121192x9,0.593803,0.128571,0.0449206,0.0366534,0.153942,same,0.0536759,0.0499679,0.677258,same,0.0153429,0.063992,0.150637,same,2.49785,0.105093,1.01295,same
cop20k_A_mtx_k9_cores12_chunks2_cpus6,12,121192x121192,121192x9,0.598598,0.125024,0.0448591,0.0364268,0.154887,same,0.0542328,0.0505566,0.68517,same,0.0156434,0.0632236,0.149272,same,2.49674,0.103177,1.07441,same
cop20k_A_mtx_k9_cores12_chunks3_cpus4,12,121192x121192,121192x9,0.570971,0.127832,0.0442466,0.0366475,0.153198,same,0.0537465,0.0500336,0.677718,same,0.0162601,0.0631146,0.148412,same,2.5379,0.10689,1.00625,same
cop20k_A_mtx_k9_cores12_chunks4_cpus3,12,121192x121192,121192x9,0.570518,0.12679,0.0451936,0.0368746,0.154175,same,0.0534632,0.0496632,0.673338,same,0.0164218,0.0650597,0.149357,same,2.567,0.106373,0.981316,same
cop20k_A_mtx_k9_cores12_chunks6_cpus2,12,121192x121192,121192x9,0.569579,0.12926,0.0436811,0.0366614,0.152801,same,0.0535516,0.0497163,0.673693,same,0.0149416,0.0631366,0.147977,same,2.51688,0.103916,0.998607,same
cop20k_A_mtx_k9_cores13_chunks1_cpus13,13,121192x121192,121192x9,0.592178,0.130201,0.0444645,0.0346975,0.153878,same,0.0494922,0.0454115,0.672558,same,0.0141537,0.0625706,0.152929,same,2.55891,0.102417,1.05113,same
cop20k_A_mtx_k9_cores14_chunks1_cpus14,14,121192x121192,121192x9,0.594073,0.13082,0.0411121,0.0331235,0.152314,same,0.0490434,0.0448618,0.710294,same,0.0147358,0.0632121,0.151062,same,2.52976,0.0932307,1.04944,same
cop20k_A_mtx_k9_cores14_chunks2_cpus7,14,121192x121192,121192x9,0.592624,0.130148,0.0413475,0.0330261,0.15011,same,0.0474449,0.0434638,0.689549,same,0.014328,0.0626091,0.150667,same,2.56568,0.0953909,1.05064,same
cop20k_A_mtx_k9_cores15_chunks1_cpus15,15,121192x121192,121192x9,0.615367,0.135272,0.0384489,0.031926,0.148618,same,0.046014,0.0420313,0.715064,same,0.0158881,0.0636627,0.154311,same,2.56246,0.0944317,1.0864,same
cop20k_A_mtx_k9_cores15_chunks3_cpus5,15,121192x121192,121192x9,0.616142,0.135646,0.0382342,0.0321274,0.1485,same,0.0464445,0.0424326,0.720775,same,0.0167197,0.0624625,0.154636,same,2.568,0.0941849,1.06872,same
cop20k_A_mtx_k9_cores15_chunks5_cpus3,15,121192x121192,121192x9,0.615498,0.134848,0.0380269,0.0321897,0.14918,same,0.0469041,0.0428377,0.726794,same,0.0155517,0.0643311,0.154038,same,2.91634,0.0930219,1.08439,same
cop20k_A_mtx_k9_cores16_chunks1_cpus16,16,121192x121192,121192x9,0.615984,0.145994,0.0362274,0.0303723,0.144319,same,0.0441798,0.0399604,0.723907,same,0.0149304,0.0631487,0.152788,same,2.6647,0.0893453,1.09092,same
cop20k_A_mtx_k9_cores16_chunks2_cpus8,16,121192x121192,121192x9,0.615737,0.13433,0.0361656,0.0303445,0.14491,same,0.043399,0.039385,0.715029,same,0.016707,0.0617355,0.152346,same,2.53601,0.0872394,1.04846,same
cop20k_A_mtx_k9_cores16_chunks4_cpus4,16,121192x121192,121192x9,0.615403,0.134596,0.0357793,0.0303092,0.144311,same,0.0433887,0.0393462,0.714147,same,0.0160352,0.0622081,0.152543,same,2.52502,0.0870479,1.0607,same
cop20k_A_mtx_k9_cores18_chunks2_cpus9,18,121192x121192,121192x9,0.551713,0.143156,0.0285059,0.0239147,0.118131,same,0.0345848,0.0309783,0.638699,same,0.016891,0.0532335,0.13797,same,2.23508,0.0726708,0.973237,same
cop20k_A_mtx_k9_cores18_chunks3_cpus6,18,121192x121192,121192x9,0.549357,0.142465,0.0280394,0.0240972,0.119047,same,0.0346945,0.0309689,0.638218,same,0.0171419,0.0528973,0.138028,same,2.22851,0.0729463,0.966001,same
cop20k_A_mtx_k9_cores18_chunks6_cpus3,18,121192x121192,121192x9,0.55101,0.138932,0.0287455,0.0234923,0.1182,same,0.0350334,0.0312972,0.641812,same,0.0166261,0.0534381,0.137344,same,2.23631,0.0720753,0.946223,same
cop20k_A_mtx_k9_cores20_chunks2_cpus10,20,121192x121192,121192x9,0.55138,0.148056,0.0251041,0.0220715,0.113106,same,0.0330457,0.0293885,0.66699,same,0.016939,0.0515687,0.135301,same,2.17862,0.0645731,0.945986,same
cop20k_A_mtx_k9_cores20_chunks4_cpus5,20,121192x121192,121192x9,0.549478,0.143579,0.0251484,0.0221829,0.113824,same,0.0326574,0.0288972,0.657267,same,0.0239606,0.0529184,0.139737,same,2.18308,0.0684599,0.967706,same
cop20k_A_mtx_k9_cores20_chunks5_cpus4,20,121192x121192,121192x9,0.556214,0.148456,0.0265243,0.0226202,0.117996,same,0.0330576,0.02921,0.665472,same,0.0164164,0.0516707,0.136244,same,2.19029,0.0658101,0.950278,same
cop20k_A_mtx_k9_cores22_chunks2_cpus11,22,121192x121192,121192x9,0.572601,0.134872,0.0248757,0.0205116,0.113443,same,0.0300892,0.026371,0.660857,same,0.0222452,0.0503503,0.139083,same,2.19826,0.0627882,0.996369,same
cop20k_A_mtx_k9_cores24_chunks2_cpus12,24,121192x121192,121192x9,0.572385,0.132251,0.0236114,0.0194662,0.112414,same,0.0283466,0.0245053,0.67215,same,0.0189435,0.0513314,0.13834,same,2.1896,0.0581452,1.04216,same
cop20k_A_mtx_k9_cores24_chunks3_cpus8,24,121192x121192,121192x9,0.573617,0.136818,0.0270894,0.0196569,0.119753,same,0.0306149,0.0267837,0.722589,same,0.0247645,0.0513443,0.142732,same,2.16969,0.058518,0.984641,same
cop20k_A_mtx_k9_cores24_chunks4_cpus6,24,121192x121192,121192x9,0.573861,0.13021,0.0235835,0.0193093,0.111481,same,0.0284699,0.0246515,0.675257,same,0.0232532,0.0504179,0.138623,same,2.18378,0.0588978,1.01482,same
cop20k_A_mtx_k9_cores24_chunks6_cpus4,24,121192x121192,121192x9,0.570878,0.131171,0.0235342,0.019326,0.11178,same,0.0285136,0.0247353,0.677777,same,0.0257561,0.051041,0.142647,same,2.18881,0.0576321,0.980424,same
cop20k_A_mtx_k9_cores25_chunks5_cpus5,25,121192x121192,121192x9,0.59142,0.133542,0.0243969,0.0189004,0.114748,same,0.0278582,0.0238468,0.680728,same,0.0232678,0.0510242,0.142328,same,2.25233,0.0574675,1.01995,same
cop20k_A_mtx_k9_cores26_chunks2_cpus13,26,121192x121192,121192x9,0.591812,0.136967,0.0238818,0.0185585,0.118792,same,0.0284573,0.0229585,0.680962,same,0.0234101,0.0498513,0.142565,same,2.23908,0.0567697,1.11714,same
cop20k_A_mtx_k9_cores27_chunks3_cpus9,27,121192x121192,121192x9,0.547565,0.140231,0.0204767,0.0164634,0.102384,same,0.0249466,0.0210847,0.652837,same,0.0150906,0.0482292,0.131568,same,2.04838,0.0522905,1.04321,same
cop20k_A_mtx_k9_cores28_chunks2_cpus14,28,121192x121192,121192x9,0.59035,0.134691,0.0213721,0.0176884,0.110463,same,0.0259232,0.0218857,0.700479,same,0.0207501,0.0500071,0.141859,same,2.21517,0.0542391,1.05319,same
cop20k_A_mtx_k9_cores28_chunks4_cpus7,28,121192x121192,121192x9,0.592426,0.135837,0.0219894,0.0177047,0.11811,same,0.0267861,0.0217799,0.698148,same,0.0201853,0.0508216,0.141403,same,2.22531,0.0519464,1.03756,same
cop20k_A_mtx_k9_cores2_chunks1_cpus2,2,121192x121192,121192x9,0.485246,0.101802,0.0102048,0.164515,0.234219,same,0.0318832,0.248665,0.339403,same,0.0307555,0.155645,0.231086,same,3.17495,0.411523,0.881902,same
cop20k_A_mtx_k9_cores30_chunks2_cpus15,30,121192x121192,121192x9,0.613631,0.146079,0.0227428,0.0174983,0.118667,same,0.0257226,0.0217482,0.740125,same,0.0188412,0.0514273,0.141854,same,2.27626,0.050881,1.05983,same
cop20k_A_mtx_k9_cores30_chunks3_cpus10,30,121192x121192,121192x9,0.550919,0.148886,0.0182539,0.0157987,0.100133,same,0.0228764,0.0191407,0.656189,same,0.0173293,0.0458568,0.130207,same,2.03366,0.0475374,0.947397,same
cop20k_A_mtx_k9_cores30_chunks5_cpus6,30,121192x121192,121192x9,0.549703,0.157193,0.0175256,0.0157763,0.0988816,same,0.0231388,0.0194444,0.665277,same,0.0156997,0.0464995,0.129898,same,2.03683,0.0487797,0.949136,same
cop20k_A_mtx_k9_cores30_chunks6_cpus5,30,121192x121192,121192x9,0.550394,0.150086,0.0173917,0.0159476,0.0989274,same,0.022829,0.0191407,0.654953,same,0.0153035,0.0466879,0.129213,same,2.0321,0.0478701,1.04524,same
cop20k_A_mtx_k9_cores32_chunks2_cpus16,32,121192x121192,121192x9,0.611624,0.145758,0.0255619,0.0168665,0.121386,same,0.0239751,0.0200027,0.728866,same,0.0196956,0.0504181,0.142287,same,2.28352,0.0489164,1.06021,same
cop20k_A_mtx_k9_cores32_chunks4_cpus8,32,121192x121192,121192x9,0.616515,0.146452,0.0224873,0.0166714,0.117632,same,0.0238753,0.0198913,0.724855,same,0.0220061,0.0505305,0.141337,same,2.26342,0.0497275,1.06296,same
cop20k_A_mtx_k9_cores33_chunks3_cpus11,33,121192x121192,121192x9,0.568651,0.151118,0.0178216,0.014348,0.100885,same,0.0215761,0.0176371,0.669117,same,0.0176922,0.0461569,0.133956,same,2.10014,0.0460332,0.992789,same
cop20k_A_mtx_k9_cores36_chunks3_cpus12,36,121192x121192,121192x9,0.571074,0.158578,0.0165179,0.0136184,0.0981642,same,0.0203929,0.0165141,0.683554,same,0.0237294,0.0466105,0.134023,same,2.0775,0.0419851,0.980806,same
cop20k_A_mtx_k9_cores36_chunks4_cpus9,36,121192x121192,121192x9,0.550593,0.145592,0.015453,0.0131732,0.094139,same,0.0191889,0.0155563,0.643558,same,0.0132554,0.0448878,0.126347,same,2.01527,0.0410245,0.973341,same
cop20k_A_mtx_k9_cores36_chunks6_cpus6,36,121192x121192,121192x9,0.570462,0.158193,0.0166526,0.0136823,0.0990726,same,0.0206062,0.016756,0.689183,same,0.0221725,0.0469782,0.135444,same,2.06948,0.0414495,0.984978,same
cop20k_A_mtx_k9_cores39_chunks3_cpus13,39,121192x121192,121192x9,0.592993,0.16061,0.0170262,0.0132281,0.109255,same,0.0193994,0.0151432,0.678866,same,0.0231675,0.0465704,0.139876,same,2.14474,0.0412217,1.06988,same
cop20k_A_mtx_k9_cores3_chunks1_cpus3,3,121192x121192,121192x9,0.486121,0.102217,0.0197626,0.113314,0.190597,same,0.0140155,0.180057,0.25131,same,0.0171429,0.11817,0.189998,same,2.72674,0.296719,0.831732,same
cop20k_A_mtx_k9_cores40_chunks4_cpus10,40,121192x121192,121192x9,0.549614,0.149164,0.0145136,0.0123515,0.092251,same,0.0181591,0.0144442,0.66141,same,0.0154552,0.044349,0.126217,same,1.98718,0.0403024,0.974267,same
cop20k_A_mtx_k9_cores42_chunks3_cpus14,42,121192x121192,121192x9,0.59072,0.171584,0.0152826,0.0127973,0.10569,same,0.019925,0.0145145,0.699241,same,0.0197133,0.0462209,0.137361,same,2.13262,0.0381439,1.1356,same
cop20k_A_mtx_k9_cores42_chunks6_cpus7,42,121192x121192,121192x9,0.591359,0.168712,0.0147644,0.0128817,0.101322,same,0.0205237,0.0147167,0.70902,same,0.0261942,0.0467019,0.140575,same,2.13468,0.0364745,1.05258,same
cop20k_A_mtx_k9_cores44_chunks4_cpus11,44,121192x121192,121192x9,0.572792,0.151039,0.0137745,0.0113258,0.0939084,same,0.017293,0.0133919,0.679698,same,0.016029,0.0443153,0.13133,same,2.03702,0.0351577,1.01427,same
cop20k_A_mtx_k9_cores45_chunks3_cpus15,45,121192x121192,121192x9,0.616566,0.180882,0.0196617,0.0125211,0.110457,same,0.0182627,0.0139834,0.724659,same,0.02593,0.047681,0.143715,same,2.18683,0.0379689,1.07008,same
cop20k_A_mtx_k9_cores45_chunks5_cpus9,45,121192x121192,121192x9,0.551259,0.165871,0.0136194,0.0106422,0.0901788,same,0.0163872,0.0126956,0.65911,same,0.017223,0.0436236,0.126388,same,1.95545,0.0366396,0.960818,same
cop20k_A_mtx_k9_cores48_chunks3_cpus16,48,121192x121192,121192x9,0.612367,0.180077,0.018662,0.0121049,0.109251,same,0.0172747,0.0132069,0.730492,same,0.026142,0.0464226,0.142691,same,2.2032,0.190023,1.07432,same
cop20k_A_mtx_k9_cores48_chunks4_cpus12,48,121192x121192,121192x9,0.5714,0.167479,0.0133928,0.0108144,0.0927902,same,0.016156,0.0123397,0.685084,same,0.022986,0.0447033,0.129788,same,2.00739,0.0340973,1.00556,same
cop20k_A_mtx_k9_cores48_chunks6_cpus8,48,121192x121192,121192x9,0.611113,0.182229,0.0188838,0.0121677,0.109113,same,0.0172701,0.0132277,0.731554,same,0.0224043,0.04662,0.139396,same,2.15849,0.0356403,1.08837,same
cop20k_A_mtx_k9_cores4_chunks1_cpus4,4,121192x121192,121192x9,0.485164,0.104111,0.0436879,0.0844161,0.185525,same,0.0187091,0.141207,0.245211,same,0.0171107,0.0973581,0.17694,same,2.52884,0.228314,0.816088,same
cop20k_A_mtx_k9_cores4_chunks2_cpus2,4,121192x121192,121192x9,0.486563,0.10346,0.0435857,0.0844857,0.18548,same,0.016172,0.13964,0.236525,same,0.015589,0.0968136,0.169347,same,2.54763,0.230773,0.838504,same
cop20k_A_mtx_k9_cores50_chunks5_cpus10,50,121192x121192,121192x9,0.550802,0.166075,0.0123329,0.0102068,0.0882027,same,0.0151778,0.0115421,0.665942,same,0.021459,0.0430296,0.127734,same,1.92597,0.0319908,0.950905,same
cop20k_A_mtx_k9_cores52_chunks4_cpus13,52,121192x121192,121192x9,0.58946,0.161606,0.0128282,0.0105697,0.0943958,same,0.017218,0.0113861,0.688491,same,0.0166721,0.0448834,0.134717,same,2.0617,0.0335419,1.02946,same
cop20k_A_mtx_k9_cores54_chunks6_cpus9,54,121192x121192,121192x9,0.55353,0.164663,0.0129599,0.00925368,0.0886376,same,0.0142836,0.0103617,0.650183,same,0.0194998,0.0420682,0.125611,same,1.91538,0.0297383,0.979137,same
cop20k_A_mtx_k9_cores55_chunks5_cpus11,55,121192x121192,121192x9,0.570514,0.152399,0.0126159,0.00951569,0.0907464,same,0.0144154,0.0105225,0.673388,same,0.0164194,0.0434101,0.132055,same,1.97895,0.0310796,1.0615,same
cop20k_A_mtx_k9_cores56_chunks4_cpus14,56,121192x121192,121192x9,0.593206,0.17709,0.0118578,0.0106069,0.101227,same,0.0148331,0.0108354,0.7,same,0.024647,0.0448142,0.137281,same,2.07706,0.0304618,1.02351,same
cop20k_A_mtx_k9_cores5_chunks1_cpus5,5,121192x121192,121192x9,0.515657,0.110898,0.0645789,0.0709012,0.196425,same,0.0483016,0.113294,0.351153,same,0.0149102,0.088476,0.168292,same,2.56204,0.209001,0.867027,same
cop20k_A_mtx_k9_cores60_chunks4_cpus15,60,121192x121192,121192x9,0.612212,0.182994,0.0168363,0.0102209,0.105076,same,0.0147107,0.0106277,0.73789,same,0.0196576,0.0443692,0.136523,same,2.12621,0.0302354,1.08616,same
cop20k_A_mtx_k9_cores60_chunks5_cpus12,60,121192x121192,121192x9,0.572602,0.165424,0.0117984,0.0091522,0.0895406,same,0.0138481,0.0100526,0.700129,same,0.0227396,0.043764,0.132792,same,1.97301,0.0305087,0.986857,same
cop20k_A_mtx_k9_cores60_chunks6_cpus10,60,121192x121192,121192x9,0.549873,0.168269,0.010926,0.00870835,0.0856216,same,0.0133918,0.00970723,0.674019,same,0.0162162,0.0418117,0.124216,same,1.91688,0.0306575,0.943659,same
cop20k_A_mtx_k9_cores64_chunks4_cpus16,64,121192x121192,121192x9,0.6175,0.331347,0.0154937,0.0097022,0.103958,same,0.0139825,0.00989382,0.734836,same,0.0376628,0.0438648,0.183802,same,2.20424,0.0283827,1.0695,same
cop20k_A_mtx_k9_cores65_chunks5_cpus13,65,121192x121192,121192x9,0.593413,0.332157,0.0137355,0.00878274,0.097153,same,0.0148741,0.00906031,0.685101,same,0.0246305,0.0420066,0.133379,same,2.0431,0.0297339,1.0865,same
cop20k_A_mtx_k9_cores66_chunks6_cpus11,66,121192x121192,121192x9,0.571917,0.314736,0.0175789,0.00834959,0.0988309,same,0.0125447,0.00877577,0.674797,same,0.0232372,0.0401554,0.127852,same,1.97553,0.0290383,1.01348,same
cop20k_A_mtx_k9_cores6_chunks1_cpus6,6,121192x121192,121192x9,0.516978,0.112902,0.0671084,0.0613695,0.189802,same,0.033797,0.101434,0.311858,same,0.0143286,0.0803124,0.157909,same,2.48693,0.179013,0.932559,same
cop20k_A_mtx_k9_cores6_chunks2_cpus3,6,121192x121192,121192x9,0.517632,0.11005,0.0671415,0.0614039,0.190044,same,0.0340348,0.101935,0.317038,same,0.014507,0.0820474,0.157868,same,2.51208,0.185843,0.9176,same
cop20k_A_mtx_k9_cores6_chunks3_cpus2,6,121192x121192,121192x9,0.516021,0.109851,0.0670928,0.0612085,0.189647,same,0.033362,0.101645,0.315,same,0.0158005,0.082827,0.157005,same,2.49791,0.176172,0.915295,same
cop20k_A_mtx_k9_cores70_chunks5_cpus14,70,121192x121192,121192x9,0.599122,0.334823,0.0153296,0.00854056,0.10063,same,0.0127429,0.00881869,0.716848,same,0.0261744,0.0421008,0.132043,same,2.04455,0.0284995,1.02497,same
cop20k_A_mtx_k9_cores72_chunks6_cpus12,72,121192x121192,121192x9,0.571724,0.333074,0.0165325,0.00791983,0.0977886,same,0.012081,0.00825176,0.690532,same,0.0252814,0.0404257,0.126375,same,1.95876,0.0247999,0.989327,same
cop20k_A_mtx_k9_cores75_chunks5_cpus15,75,121192x121192,121192x9,0.614334,0.361441,0.0150655,0.00855579,0.10253,same,0.0126235,0.00853219,0.745219,same,0.0280385,0.0434271,0.135738,same,2.11948,0.0249442,1.16305,same
cop20k_A_mtx_k9_cores78_chunks6_cpus13,78,121192x121192,121192x9,0.591031,0.352418,0.0167297,0.00774998,0.100152,same,0.0116308,0.00767623,0.701032,same,0.0243247,0.0410055,0.131273,same,2.05348,0.0269729,1.02403,same
cop20k_A_mtx_k9_cores7_chunks1_cpus7,7,121192x121192,121192x9,0.53356,0.114177,0.0615029,0.0542699,0.180033,same,0.023009,0.0953089,0.263512,same,0.0138956,0.0752832,0.156397,same,2.46037,0.162951,0.93666,same
