File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Setup time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Setup time,PETSc Execution time,PETSc Conversion time,PETSc Result
debug_amazon0302_mtx_k6_cores10_chunks1_cpus10,10,262111x262111,262111x6,0.249795,0.181513,0.00586146,0.0233696,0.186158,same,0.0451724,0.0402539,0.556973,same,0.0229761,0.0379952,0.203027,same,1.55525,0.141233,1.39916,same
debug_amazon0302_mtx_k6_cores10_chunks2_cpus5,10,262111x262111,262111x6,0.248867,0.186647,0.00696183,0.0223174,0.184458,same,0.0451004,0.0402288,0.56119,same,0.0241862,0.0384556,0.203264,same,1.55102,0.1423,1.41968,same
debug_amazon0302_mtx_k6_cores10_chunks5_cpus2,10,262111x262111,262111x6,0.24977,0.181781,0.0067416,0.0223832,0.184903,same,0.0458092,0.0409757,0.567777,same,0.0251241,0.0385898,0.20175,same,1.54439,0.139843,1.4176,same
debug_amazon0302_mtx_k6_cores11_chunks1_cpus11,11,262111x262111,262111x6,0.25833,0.19921,0.00706152,0.0217574,0.189903,same,0.0416666,0.0365904,0.566824,same,0.0206586,0.0376415,0.208661,same,1.65224,0.130785,1.46719,same
debug_amazon0302_mtx_k6_cores12_chunks1_cpus12,12,262111x262111,262111x6,0.258328,0.196613,0.00648259,0.0211569,0.191625,same,0.0391789,0.0340997,0.574975,same,0.0209208,0.0366629,0.214841,same,1.56365,0.129279,1.43934,same
debug_amazon0302_mtx_k6_cores12_chunks2_cpus6,12,262111x262111,262111x6,0.257552,0.198472,0.00688534,0.0207862,0.18864,same,0.0392302,0.0340423,0.574106,same,0.0207533,0.0367648,0.208062,same,1.55383,0.132716,1.47733,same
debug_amazon0302_mtx_k6_cores12_chunks3_cpus4,12,262111x262111,262111x6,0.258026,0.194089,0.00640992,0.0205739,0.186292,same,0.0392861,0.0341162,0.575963,same,0.0209598,0.0365755,0.214413,same,1.55496,0.123831,1.42333,same
debug_amazon0302_mtx_k6_cores12_chunks4_cpus3,12,262111x262111,262111x6,0.257824,0.191627,0.00614719,0.0206994,0.188221,same,0.0390583,0.0339343,0.572334,same,0.0208484,0.0366188,0.208099,same,1.54882,0.122236,1.45265,same
debug_amazon0302_mtx_k6_cores12_chunks6_cpus2,12,262111x262111,262111x6,0.257038,0.197359,0.00665756,0.0205585,0.188276,same,0.0392451,0.0341443,0.575367,same,0.0207451,0.0365641,0.20923,same,1.54044,0.120815,1.46276,same
debug_amazon0302_mtx_k6_cores13_chunks1_cpus13,13,262111x262111,262111x6,0.265387,0.299776,0.00743044,0.0197508,0.192986,same,0.0369032,0.0315502,0.581538,same,0.0240008,0.0376937,0.222431,same,1.59071,0.121739,1.56865,same
debug_amazon0302_mtx_k6_cores14_chunks1_cpus14,14,262111x262111,262111x6,0.264545,0.206113,0.00706174,0.0191569,0.193047,same,0.0353988,0.0298755,0.591061,same,0.0231422,0.0372125,0.222132,same,1.56631,0.110375,1.50242,same
debug_amazon0302_mtx_k6_cores14_chunks2_cpus7,14,262111x262111,262111x6,0.267841,0.203245,0.00819661,0.0193499,0.194066,same,0.0353197,0.0299358,0.594129,same,0.0205288,0.0363442,0.215639,same,1.5812,0.111758,1.54487,same
debug_amazon0302_mtx_k6_cores15_chunks1_cpus15,15,262111x262111,262111x6,0.274676,0.207782,0.00724524,0.0189463,0.197366,same,0.0345472,0.0289117,0.613263,same,0.0244833,0.0393836,0.232796,same,1.6072,0.107611,1.62462,same
debug_amazon0302_mtx_k6_cores15_chunks3_cpus5,15,262111x262111,262111x6,0.27552,0.213666,0.0071923,0.0189053,0.195947,same,0.0344294,0.0288996,0.613711,same,0.0264244,0.0386072,0.22947,same,1.62422,0.112112,1.57607,same
debug_amazon0302_mtx_k6_cores15_chunks5_cpus3,15,262111x262111,262111x6,0.273644,0.20755,0.00884891,0.0189828,0.202165,same,0.0346239,0.0290708,0.618597,same,0.0211571,0.0370967,0.224152,same,1.64456,0.108729,1.54609,same
debug_amazon0302_mtx_k6_cores16_chunks1_cpus16,16,262111x262111,262111x6,0.274827,0.206839,0.00828959,0.0182988,0.197883,same,0.032066,0.0262918,0.600242,same,0.0251383,0.0371998,0.21918,same,1.60885,0.100824,1.53366,same
debug_amazon0302_mtx_k6_cores16_chunks2_cpus8,16,262111x262111,262111x6,0.273956,0.205313,0.00731299,0.018188,0.198,same,0.0323784,0.0265481,0.605282,same,0.0249353,0.0383094,0.220628,same,1.60234,0.102201,1.53556,same
debug_amazon0302_mtx_k6_cores16_chunks4_cpus4,16,262111x262111,262111x6,0.274204,0.208728,0.00803354,0.0182724,0.196922,same,0.032021,0.0264671,0.604307,same,0.0253793,0.0378521,0.220625,same,1.60768,0.102953,1.58794,same
debug_amazon0302_mtx_k6_cores18_chunks2_cpus9,18,262111x262111,262111x6,0.250583,0.195403,0.00644898,0.013804,0.176868,same,0.0272025,0.0219209,0.558257,same,0.0231483,0.0305195,0.197743,same,1.44064,0.0815633,1.4307,same
debug_amazon0302_mtx_k6_cores18_chunks3_cpus6,18,262111x262111,262111x6,0.249968,0.196452,0.00708169,0.0138122,0.175695,same,0.0269698,0.0218706,0.556097,same,0.023144,0.0307102,0.198988,same,1.41801,0.0823896,1.41133,same
debug_amazon0302_mtx_k6_cores18_chunks6_cpus3,18,262111x262111,262111x6,0.248764,0.195905,0.00706515,0.0136932,0.176258,same,0.0269625,0.0218882,0.557381,same,0.0334349,0.0310601,0.200153,same,1.41579,0.0804752,1.40582,same
debug_amazon0302_mtx_k6_cores20_chunks2_cpus10,20,262111x262111,262111x6,0.250105,0.205121,0.00587753,0.0134039,0.174898,same,0.0252549,0.0200541,0.56615,same,0.0239943,0.0302063,0.198807,same,1.41297,0.0726233,1.41994,same
debug_amazon0302_mtx_k6_cores20_chunks4_cpus5,20,262111x262111,262111x6,0.251348,0.202111,0.0067284,0.013118,0.181356,same,0.0255342,0.0201043,0.566373,same,0.0237933,0.0302373,0.197257,same,1.40052,0.0719124,1.37591,same
debug_amazon0302_mtx_k6_cores20_chunks5_cpus4,20,262111x262111,262111x6,0.250037,0.204499,0.00612773,0.0134068,0.178396,same,0.0252682,0.0201959,0.569219,same,0.0236823,0.0305286,0.198274,same,1.41677,0.074857,1.42536,same
debug_amazon0302_mtx_k6_cores22_chunks2_cpus11,22,262111x262111,262111x6,0.258684,0.206499,0.00688461,0.0126796,0.180729,same,0.023685,0.0183795,0.576324,same,0.0245155,0.0301951,0.205585,same,1.45012,0.0699173,1.4997,same
debug_amazon0302_mtx_k6_cores24_chunks2_cpus12,24,262111x262111,262111x6,0.257118,0.213115,0.00637529,0.0123617,0.180236,same,0.0223667,0.0170492,0.581451,same,0.025623,0.0301082,0.204033,same,1.43249,0.0645333,1.49104,same
debug_amazon0302_mtx_k6_cores24_chunks3_cpus8,24,262111x262111,262111x6,0.256875,0.198916,0.00681297,0.01217,0.180392,same,0.0224088,0.0170054,0.582109,same,0.0254881,0.0303944,0.204476,same,1.43822,0.0648661,1.58467,same
debug_amazon0302_mtx_k6_cores24_chunks4_cpus6,24,262111x262111,262111x6,0.256796,0.200346,0.00644466,0.0123628,0.178709,same,0.0223328,0.0170085,0.580873,same,0.0252866,0.0301849,0.207073,same,1.42805,0.0637994,1.42768,same
debug_amazon0302_mtx_k6_cores24_chunks6_cpus4,24,262111x262111,262111x6,0.257682,0.203497,0.00665013,0.0123419,0.179992,same,0.022454,0.0170788,0.582557,same,0.0254597,0.0301164,0.20556,same,1.4284,0.0660524,1.42939,same
debug_amazon0302_mtx_k6_cores25_chunks5_cpus5,25,262111x262111,262111x6,0.266352,0.204347,0.00728439,0.0122235,0.185725,same,0.0219895,0.0164132,0.591277,same,0.0361316,0.0312515,0.214578,same,1.48517,0.0662791,1.48695,same
debug_amazon0302_mtx_k6_cores26_chunks2_cpus13,26,262111x262111,262111x6,0.268245,0.205311,0.00703159,0.0121242,0.188226,same,0.0213491,0.0157518,0.590179,same,0.0298593,0.0308864,0.212572,same,1.53432,0.061056,1.53208,same
debug_amazon0302_mtx_k6_cores27_chunks3_cpus9,27,262111x262111,262111x6,0.248621,0.197641,0.0067453,0.0106551,0.172405,same,0.0197832,0.0146055,0.562518,same,0.0213892,0.0278928,0.19377,same,1.36101,0.0554799,1.37275,same
debug_amazon0302_mtx_k6_cores28_chunks2_cpus14,28,262111x262111,262111x6,0.262938,0.207811,0.00664054,0.011907,0.185587,same,0.0205033,0.0149398,0.600276,same,0.0342809,0.0317272,0.212415,same,1.47289,0.0619984,1.49088,same
debug_amazon0302_mtx_k6_cores28_chunks4_cpus7,28,262111x262111,262111x6,0.265992,0.255425,0.00727911,0.0120288,0.186436,same,0.0203402,0.0148577,0.598234,same,0.0334226,0.032302,0.214067,same,1.46794,0.059326,1.49311,same
debug_amazon0302_mtx_k6_cores2_chunks1_cpus2,2,262111x262111,262111x6,0.221502,0.153246,0.00822847,0.0717901,0.214877,same,0.00961283,0.168455,0.312187,same,0.0530267,0.0737825,0.218946,same,2.25003,0.595652,1.22933,same
debug_amazon0302_mtx_k6_cores30_chunks2_cpus15,30,262111x262111,262111x6,0.274833,0.211493,0.00721577,0.0119591,0.190123,same,0.0200344,0.0144053,0.621442,same,0.0317694,0.0332184,0.217918,same,1.50521,0.059419,1.70579,same
debug_amazon0302_mtx_k6_cores30_chunks3_cpus10,30,262111x262111,262111x6,0.248298,0.221396,0.00622404,0.00999398,0.171577,same,0.0186384,0.0134452,0.572995,same,0.0224152,0.0277441,0.192001,same,1.35567,0.0522764,1.37707,same
debug_amazon0302_mtx_k6_cores30_chunks6_cpus5,30,262111x262111,262111x6,0.275517,0.217963,0.00675551,0.0117894,0.191765,same,0.0200808,0.0144243,0.622449,same,0.034733,0.0331332,0.219448,same,1.50019,0.0555952,1.60617,same
debug_amazon0302_mtx_k6_cores32_chunks2_cpus16,32,262111x262111,262111x6,0.274984,0.216969,0.006817,0.0116958,0.189734,same,0.0188557,0.0131665,0.611826,same,0.0323738,0.0327005,0.223662,same,1.49452,0.0539423,1.59315,same
debug_amazon0302_mtx_k6_cores32_chunks4_cpus8,32,262111x262111,262111x6,0.275634,0.234387,0.00699187,0.0117629,0.191334,same,0.018879,0.0131891,0.612723,same,0.0310875,0.0330736,0.218177,same,1.49328,0.0535088,1.53557,same
debug_amazon0302_mtx_k6_cores33_chunks3_cpus11,33,262111x262111,262111x6,0.259496,0.209613,0.0067138,0.00994911,0.178411,same,0.0175793,0.012157,0.579942,same,0.0235729,0.0279461,0.204086,same,1.40166,0.048752,1.42666,same
debug_amazon0302_mtx_k6_cores36_chunks3_cpus12,36,262111x262111,262111x6,0.256973,0.217148,0.00669188,0.00954077,0.175404,same,0.0167738,0.0113319,0.58504,same,0.0246631,0.0280346,0.202384,same,1.39252,0.0449384,1.44554,same
debug_amazon0302_mtx_k6_cores36_chunks6_cpus6,36,262111x262111,262111x6,0.258462,0.213812,0.00689891,0.00958536,0.179197,same,0.0167729,0.0113116,0.587994,same,0.0255204,0.0280745,0.204034,same,1.3908,0.0447914,1.54376,same
debug_amazon0302_mtx_k6_cores39_chunks3_cpus13,39,262111x262111,262111x6,0.267195,0.22201,0.00740847,0.00948864,0.182886,same,0.0161777,0.0105172,0.604984,same,0.0311738,0.0297244,0.211887,same,1.43907,0.0424847,1.49833,same
debug_amazon0302_mtx_k6_cores3_chunks1_cpus3,3,262111x262111,262111x6,0.228181,0.158783,0.00727873,0.0514108,0.194771,same,0.0145583,0.118288,0.264582,same,0.0295931,0.056508,0.200224,same,1.80148,0.386221,1.18725,same
debug_amazon0302_mtx_k6_cores42_chunks3_cpus14,42,262111x262111,262111x6,0.268086,0.223328,0.00667299,0.0093898,0.183371,same,0.0155111,0.00989197,0.606705,same,0.0324048,0.0298772,0.210061,same,1.43032,0.0410449,1.53253,same
debug_amazon0302_mtx_k6_cores42_chunks6_cpus7,42,262111x262111,262111x6,0.265802,0.24649,0.00691088,0.00959563,0.184837,same,0.015485,0.00988232,0.606831,same,0.0326542,0.029795,0.212815,same,1.42592,0.0421448,1.55907,same
debug_amazon0302_mtx_k6_cores45_chunks3_cpus15,45,262111x262111,262111x6,0.274804,0.254161,0.00703,0.00949059,0.188715,same,0.0153325,0.00959349,0.628603,same,0.0343383,0.0305576,0.216995,same,1.46768,0.0391419,1.62142,same
debug_amazon0302_mtx_k6_cores45_chunks5_cpus9,45,262111x262111,262111x6,0.248358,0.204748,0.00630492,0.00761996,0.172487,same,0.0141242,0.00880922,0.575614,same,0.021504,0.0257264,0.194637,same,1.31505,0.0343557,1.41494,same
debug_amazon0302_mtx_k6_cores48_chunks3_cpus16,48,262111x262111,262111x6,0.275152,0.243919,0.00682763,0.0095089,0.188432,same,0.0145089,0.00877642,0.623385,same,0.0315772,0.0298722,0.224518,same,1.45498,0.0376085,1.55192,same
debug_amazon0302_mtx_k6_cores48_chunks6_cpus8,48,262111x262111,262111x6,0.274117,0.236531,0.00710076,0.00938793,0.189994,same,0.0145571,0.008793,0.623308,same,0.0336449,0.0305794,0.22449,same,1.45515,0.0372951,1.6954,same
debug_amazon0302_mtx_k6_cores4_chunks1_cpus4,4,262111x262111,262111x6,0.22328,0.157913,0.00622311,0.040096,0.184913,same,0.0329656,0.0883674,0.31341,same,0.0274626,0.0483905,0.195185,same,1.62348,0.28793,1.18884,same
debug_amazon0302_mtx_k6_cores4_chunks2_cpus2,4,262111x262111,262111x6,0.227781,0.15847,0.00654546,0.0403076,0.183962,same,0.0334907,0.0889572,0.311288,same,0.0267463,0.0486021,0.193991,same,1.65081,0.290591,1.19655,same
debug_amazon0302_mtx_k6_cores50_chunks5_cpus10,50,262111x262111,262111x6,0.248864,0.225428,0.00578744,0.00747691,0.170596,same,0.0133451,0.00807172,0.582919,same,0.0226557,0.0259618,0.197091,same,1.3137,0.0335188,1.40514,sameerent
debug_amazon0302_mtx_k6_cores54_chunks6_cpus9,54,262111x262111,262111x6,0.249565,0.219546,0.00616833,0.00704357,0.170804,same,0.0126676,0.00731588,0.579608,same,0.0205079,0.0251181,0.19486,same,1.30532,0.0307057,1.38187,same
debug_amazon0302_mtx_k6_cores55_chunks5_cpus11,55,262111x262111,262111x6,0.255,0.213933,0.00739355,0.00734591,0.186411,same,0.0128237,0.00730978,0.597729,same,0.0235872,0.0263098,0.203992,same,1.35383,0.0301392,1.48145,same
debug_amazon0302_mtx_k6_cores5_chunks1_cpus5,5,262111x262111,262111x6,0.236304,0.168682,0.00766876,0.0348278,0.188117,same,0.0167356,0.0758935,0.260558,same,0.0249491,0.0451459,0.198426,same,1.65991,0.252887,1.3174,same
debug_amazon0302_mtx_k6_cores60_chunks5_cpus12,60,262111x262111,262111x6,0.258196,0.216802,0.00620843,0.00735343,0.176898,same,0.0123702,0.00679278,0.605069,same,0.0244923,0.026271,0.202092,same,1.3467,0.0285521,1.43701,same
debug_amazon0302_mtx_k6_cores60_chunks6_cpus10,60,262111x262111,262111x6,0.248951,0.225061,0.00600256,0.00684324,0.170629,same,0.0120613,0.00671261,0.591408,same,0.0217322,0.0253797,0.194785,same,1.30068,0.0279698,1.37521,same
debug_amazon0302_mtx_k6_cores65_chunks5_cpus13,65,262111x262111,262111x6,0.265701,0.423041,0.00900226,0.0076321,0.184487,same,0.0119916,0.00624946,0.614463,same,0.0237047,0.0267605,0.206551,same,1.41611,0.0297049,1.55431,same
debug_amazon0302_mtx_k6_cores66_chunks6_cpus11,66,262111x262111,262111x6,0.256427,0.379782,0.00841016,0.00711483,0.177693,same,0.0115458,0.00608037,0.60196,same,0.0219973,0.0257375,0.20846,same,1.34015,0.0279823,1.4393,same
debug_amazon0302_mtx_k6_cores6_chunks1_cpus6,6,262111x262111,262111x6,0.236703,0.168238,0.00606038,0.0306291,0.182274,same,0.00831889,0.0673456,0.223612,same,0.0238419,0.0425846,0.194551,same,1.58471,0.218531,1.35294,same
debug_amazon0302_mtx_k6_cores6_chunks2_cpus3,6,262111x262111,262111x6,0.236217,0.168591,0.00656584,0.0306817,0.182518,same,0.00894885,0.0686614,0.225625,same,0.023656,0.0427139,0.194486,same,1.59178,0.213373,1.28565,same
debug_amazon0302_mtx_k6_cores6_chunks3_cpus2,6,262111x262111,262111x6,0.238215,0.16958,0.00584406,0.0308604,0.181582,same,0.00807192,0.0673936,0.223635,same,0.0239462,0.0425155,0.194888,same,1.59063,0.206418,1.29418,same
debug_amazon0302_mtx_k6_cores70_chunks5_cpus14,70,262111x262111,262111x6,0.265991,0.396044,0.00840856,0.00769711,0.18413,same,0.0117586,0.0059652,0.637096,same,0.0257748,0.0269333,0.209559,same,1.38865,0.0282305,1.52268,same
debug_amazon0302_mtx_k6_cores72_chunks6_cpus12,72,262111x262111,262111x6,0.259996,0.386482,0.00869172,0.0070933,0.178381,same,0.011572,0.00567426,0.61327,same,0.0232828,0.0259853,0.201022,same,1.35149,0.0256015,1.593,same
debug_amazon0302_mtx_k6_cores75_chunks5_cpus15,75,262111x262111,262111x6,0.27373,0.417459,0.00916424,0.00796334,0.190719,same,0.0116129,0.00576077,0.655508,same,0.0277212,0.0278697,0.214018,same,1.48021,0.026837,1.60952,same
debug_amazon0302_mtx_k6_cores78_chunks6_cpus13,78,262111x262111,262111x6,0.266841,0.415853,0.00884903,0.00714665,0.183664,same,0.0109669,0.00520681,0.630023,same,0.0240976,0.0263032,0.208232,same,1.38392,0.0245038,1.53221,same
debug_amazon0302_mtx_k6_cores7_chunks1_cpus7,7,262111x262111,262111x6,0.242777,0.174621,0.00679745,0.027779,0.183742,same,0.0599216,0.0556426,0.539163,same,0.0251268,0.0413738,0.199573,same,1.58689,0.189381,1.33459,same
debug_amazon0302_mtx_k6_cores80_chunks5_cpus16,80,262111x262111,262111x6,0.273211,0.546324,0.00855148,0.00796832,0.189941,same,0.0111149,0.00528625,0.650603,same,0.0279967,0.027639,0.21464,same,1.43214,0.0268969,1.60259,same
debug_amazon0302_mtx_k6_cores84_chunks6_cpus14,84,262111x262111,262111x6,0.26633,0.438255,0.00832328,0.00719397,0.184348,same,0.0106905,0.00494682,0.643588,same,0.0255063,0.026567,0.206634,same,1.38104,0.0237863,1.5236,same
debug_amazon0302_mtx_k6_cores8_chunks1_cpus8,8,262111x262111,262111x6,0.243728,0.175136,0.00618294,0.0255088,0.18067,same,0.0540504,0.0495284,0.547484,same,0.0233108,0.0398951,0.198,same,1.53832,0.169775,1.36562,same
debug_amazon0302_mtx_k6_cores8_chunks2_cpus4,8,262111x262111,262111x6,0.242208,0.177256,0.00593088,0.0254726,0.18045,same,0.0540772,0.0495524,0.546499,same,0.0220177,0.0395501,0.202098,same,1.53725,0.170551,1.39032,same
debug_amazon0302_mtx_k6_cores8_chunks4_cpus2,8,262111x262111,262111x6,0.241307,0.178153,0.00577898,0.0255081,0.183278,same,0.0545495,0.0500885,0.553023,same,0.0222553,0.0392888,0.198774,same,1.54298,0.169363,1.31832,same
debug_amazon0302_mtx_k6_cores90_chunks6_cpus15,90,262111x262111,262111x6,0.274766,0.464427,0.00985134,0.00743817,0.191817,same,0.0106796,0.00477069,0.661784,same,0.0272473,0.0274545,0.214015,same,1.43179,0.0252943,1.55815,same
debug_amazon0302_mtx_k6_cores96_chunks6_cpus16,96,262111x262111,262111x6,0.275027,0.486546,0.00969691,0.00748229,0.191747,same,0.0101988,0.0043744,0.655599,same,0.0279207,0.0272577,0.212413,same,1.43476,0.0252299,1.55741,same
debug_amazon0302_mtx_k6_cores9_chunks1_cpus9,9,262111x262111,262111x6,0.248702,0.18178,0.00674596,0.0237395,0.183721,same,0.0487764,0.0440802,0.55331,same,0.0207936,0.038949,0.203114,same,1.55354,0.151382,1.37321,same
debug_amazon0302_mtx_k6_cores9_chunks3_cpus3,9,262111x262111,262111x6,0.248405,0.182601,0.00694552,0.0236997,0.183895,same,0.0485273,0.0438115,0.55061,same,0.0234405,0.0391697,0.203307,same,1.55483,0.15733,1.38665,same
debug_cage4_mtx_k6_cores10_chunks1_cpus10,10,9x9,9x6,1.06059e-05,0.000136983,0.000724754,1.15745e-06,0.00128396,same,4.99524e-05,1.25915e-06,0.000249282,same,0.000317468,3.49879e-06,0.000411227,same,0.0552982,0.00658542,0.00913497,same
debug_cage4_mtx_k6_cores10_chunks2_cpus5,10,9x9,9x6,9.75654e-06,0.000135686,0.000643719,1.17496e-06,0.00118368,same,3.01797e-05,1.74232e-06,0.000143636,same,0.000202553,3.65563e-06,0.000274293,same,0.0452457,0.00683315,0.00920576,same
debug_cage4_mtx_k6_cores10_chunks5_cpus2,10,9x9,9x6,1.06469e-05,0.000120513,0.000648783,1.12057e-06,0.00124091,same,4.14535e-05,1.22786e-06,0.000206806,same,0.000278527,3.63737e-06,0.000360332,same,0.0450127,0.00567239,0.00907101,same
debug_cage4_mtx_k6_cores11_chunks1_cpus11,11,9x9,9x6,1.01663e-05,0.000153173,0.000663162,1.09219e-06,0.00138742,same,2.77158e-05,1.2219e-06,0.000244964,same,0.000220921,3.62268e-06,0.000395015,same,0.045033,0.00786526,0.0102184,same
debug_cage4_mtx_k6_cores12_chunks1_cpus12,12,9x9,9x6,1.07549e-05,0.00015207,0.000652091,1.02725e-06,0.00156219,same,1.93988e-05,1.12007e-06,0.000106614,same,0.000270005,3.57752e-06,0.000350278,same,0.0458123,0.00709537,0.00893546,same
debug_cage4_mtx_k6_cores12_chunks2_cpus6,12,9x9,9x6,1.02408e-05,0.000128154,0.000663794,1.02228e-06,0.00134605,same,3.15945e-05,1.1269e-06,0.000182465,same,0.000369364,3.45459e-06,0.000459369,same,0.0438187,0.00696274,0.0100219,same
debug_cage4_mtx_k6_cores12_chunks3_cpus4,12,9x9,9x6,1.05314e-05,0.000118956,0.000645889,1.09617e-06,0.00146128,same,2.86397e-05,1.14397e-06,0.000163671,same,0.000258647,3.55734e-06,0.000342842,same,0.0434301,0.00583717,0.00921838,same
debug_cage4_mtx_k6_cores12_chunks4_cpus3,12,9x9,9x6,1.02296e-05,0.00017862,0.000856651,1.08778e-06,0.00180451,same,2.54493e-05,1.14863e-06,0.000251852,same,0.000222253,3.64644e-06,0.000410311,same,0.0454086,0.00755972,0.0101523,same
debug_cage4_mtx_k6_cores12_chunks6_cpus2,12,9x9,9x6,1.0632e-05,0.000130415,0.000594827,1.0822e-06,0.00130132,same,2.57287e-05,1.19644e-06,0.000262387,same,0.000210822,1.15652e-05,0.000404812,same,0.0444342,0.0063443,0.0102837,same
debug_cage4_mtx_k6_cores13_chunks1_cpus13,13,9x9,9x6,1.07065e-05,0.000140533,0.000577406,9.57686e-07,0.00140482,same,2.89816e-05,1.13564e-06,0.000177424,same,0.000326253,3.46853e-06,0.000415031,same,0.0427645,0.00659167,0.0106382,same
debug_cage4_mtx_k6_cores14_chunks1_cpus14,14,9x9,9x6,1.12019e-05,0.000153478,0.00064411,9.83477e-07,0.00131694,same,2.28954e-05,1.08246e-06,0.000234731,same,0.000234647,3.51667e-06,0.000428736,same,0.039519,0.00689119,0.00894109,same
debug_cage4_mtx_k6_cores14_chunks2_cpus7,14,9x9,9x6,1.71624e-05,0.000144348,0.000586923,9.49151e-07,0.00130389,same,1.8925e-05,1.07608e-06,0.000240352,same,0.000213172,3.60715e-06,0.000403326,same,0.0426726,0.0179977,0.00905218,same
debug_cage4_mtx_k6_cores15_chunks1_cpus15,15,9x9,9x6,1.12392e-05,0.000130881,0.000583606,8.77927e-07,0.00134049,same,1.84131e-05,1.00757e-06,0.000233479,same,0.000232828,3.39672e-06,0.000444382,same,0.0453094,0.00682858,0.0107085,same
debug_cage4_mtx_k6_cores15_chunks3_cpus5,15,9x9,9x6,1.11647e-05,0.000214413,0.000740314,8.92083e-07,0.00175127,same,1.8163e-05,1.05624e-06,0.000230577,same,0.00023372,3.58274e-06,0.00044357,same,0.0422494,0.00674909,0.01046,same
debug_cage4_mtx_k6_cores15_chunks5_cpus3,15,9x9,9x6,1.11908e-05,0.000140123,0.000573418,9.47217e-07,0.00128914,same,1.8465e-05,1.08133e-06,0.000237219,same,0.000215536,3.68506e-06,0.000421159,same,0.0399154,0.00588635,0.0106853,same
debug_cage4_mtx_k6_cores16_chunks1_cpus16,16,9x9,9x6,1.10678e-05,0.000160538,0.000619013,9.22708e-07,0.00137794,same,2.20006e-05,1.00024e-06,0.000308458,same,0.000230772,4.46476e-06,0.000445604,same,0.0441469,0.00605725,0.0101855,same
debug_cage4_mtx_k6_cores16_chunks2_cpus8,16,9x9,9x6,1.14851e-05,0.000154521,0.000555446,9.1386e-07,0.00128273,same,1.95573e-05,9.97446e-07,0.000241578,same,0.000237646,3.61074e-06,0.000449024,same,0.0398717,0.00583208,0.00886214,same
debug_cage4_mtx_k6_cores16_chunks4_cpus4,16,9x9,9x6,1.13398e-05,0.000165895,0.000570059,9.94653e-07,0.00129254,same,2.34693e-05,1.06916e-06,0.000295378,same,0.000227446,3.81237e-06,0.000447996,same,0.0385015,0.00580312,0.00860666,same
debug_cage4_mtx_k6_cores18_chunks2_cpus9,18,9x9,9x6,1.04196e-05,0.000226427,0.000641934,8.25359e-07,0.00144141,same,1.00575e-05,8.12113e-07,5.45271e-05,same,0.000555292,3.19858e-06,0.000988808,same,0.0374343,0.00542812,0.00949134,same
debug_cage4_mtx_k6_cores18_chunks3_cpus6,18,9x9,9x6,9.35793e-06,0.00196975,0.000850816,8.46883e-07,0.00171794,same,1.05273e-05,8.1915e-07,5.3063e-05,same,0.000544739,3.1963e-06,0.000965692,same,0.0403109,0.00525655,0.0105088,same
debug_cage4_mtx_k6_cores18_chunks6_cpus3,18,9x9,9x6,2.71872e-05,0.000205681,0.000657183,7.97212e-07,0.00139827,same,1.79687e-05,8.18322e-07,8.68067e-05,same,0.000545998,3.05225e-06,0.000988685,same,0.0395761,0.00518622,0.010155,same
debug_cage4_mtx_k6_cores20_chunks2_cpus10,20,9x9,9x6,1.01328e-05,0.000187464,0.000607249,7.5195e-07,0.00147347,same,1.19012e-05,7.85105e-07,0.000153091,same,0.000532566,3.05716e-06,0.00107373,same,0.0391744,0.00690075,0.00990744,same
debug_cage4_mtx_k6_cores20_chunks4_cpus5,20,9x9,9x6,1.08257e-05,0.000215374,0.000705854,7.23824e-07,0.00147063,same,1.06256e-05,8.02055e-07,5.68181e-05,same,0.000532919,2.99998e-06,0.000942498,same,0.0337149,0.00685182,0.00914421,same
debug_cage4_mtx_k6_cores20_chunks5_cpus4,20,9x9,9x6,1.0632e-05,0.00022196,0.000597506,7.75978e-07,0.00135615,same,1.44187e-05,8.41543e-07,5.53951e-05,same,0.000523683,3.06219e-06,0.000995375,same,0.0418971,0.0081675,0.0104459,same
debug_cage4_mtx_k6_cores22_chunks2_cpus11,22,9x9,9x6,1.06879e-05,0.000184685,0.000556183,7.46921e-07,0.00137546,same,1.09056e-05,7.21182e-07,0.000159804,same,2.91326e-05,2.94349e-06,0.000148952,same,0.038505,0.00540898,0.00828038,same
debug_cage4_mtx_k6_cores24_chunks2_cpus12,24,9x9,9x6,1.09375e-05,0.000199761,0.000561323,6.98337e-07,0.00130682,same,1.00466e-05,7.74705e-07,5.5328e-05,same,4.88814e-05,3.09603e-06,7.90842e-05,same,0.0381817,0.00602893,0.0100711,same
debug_cage4_mtx_k6_cores24_chunks3_cpus8,24,9x9,9x6,1.05798e-05,0.00375397,0.000723138,6.93525e-07,0.00172336,same,1.05298e-05,7.40712e-07,0.000153378,same,3.40271e-05,3.07988e-06,0.000158615,same,0.0355597,0.0049607,0.00866928,same
